Time,step,pos_x,pos_y,action,reward,episode_reward
2019年11月16日16:33:15,44,72.2111104329427,84.82221984863281,1,6.294418884637594,386.4886467358199
2019年11月16日16:33:21,45,44.0,84.5,0,-283.7376881545475,102.75095858127236
2019年11月16日16:33:28,46,72.21144612630208,85.40142822265625,8,198.40342301522043,301.1543815964928
2019年11月16日16:33:35,47,61.03349812825521,85.28328959147136,0,-108.75858068076695,192.39580091572583
2019年11月16日16:33:40,48,61.666666666666664,84.5,7,-5.420163158458138,186.9756377572677
2019年11月16日16:33:46,49,41.833333333333336,85.5,1,-218.6795099806426,-31.7038722233749
2019年11月16日16:33:52,50,58.666666666666664,89.33333333333333,4,151.0854076444528,119.3815354210779
2019年11月16日16:33:58,51,52.333333333333336,83.33333333333333,1,-10.0,109.3815354210779
2019年11月16日16:34:04,52,80.66666666666667,68.16666666666667,1,293.5151752954579,402.8967107165358
2019年11月16日16:34:11,53,79.83333333333333,67.83333333333333,0,-10.0,392.8967107165358
2019年11月16日16:34:18,54,79.83333333333333,67.83333333333333,0,-10.0,382.8967107165358
2019年11月16日16:34:24,55,79.83333333333333,67.83333333333333,1,-10.0,372.8967107165358
2019年11月16日16:34:31,56,79.83333333333333,67.83333333333333,0,-10.0,362.8967107165358
2019年11月16日16:34:36,57,81.35374450683595,70.03590393066406,1,2.157680483526292,365.05439120006207
2019年11月16日16:34:44,58,82.66666666666667,63.0,0,10.268741579969287,375.32313278003136
2019年11月16日16:34:50,59,83.0,62.5,5,-6.682810151624778,368.6403226284066
2019年11月16日16:34:56,60,81.33333333333334,67.16666666666667,1,-31.570084187656278,337.0702384407503
2019年11月16日16:35:02,61,74.83333333333334,64.83333333333333,1,-66.99350971191734,270.07672872883296
2019年11月16日16:35:08,62,74.49999999999999,64.5,1,-14.82619649922924,255.25053222960372
2019年11月16日16:35:41,0,16.333333333333332,5.904371897379558,4,-604.8360618669653,-604.8360618669653
2019年11月16日16:35:46,1,72.50000000000001,64.83333333333333,1,-58.90268017219256,-663.7387420391578
2019年11月16日16:35:53,2,73.33333333333333,50.666666666666664,10,-5.332390688779753,-669.0711327279375
2019年11月16日16:35:59,3,73.16666666666667,51.0,1,-10.0,-679.0711327279375
2019年11月16日16:36:04,4,71.63258361816405,85.25851949055989,9,-66.9182216388063,-745.9893543667438
2019年11月16日16:36:10,5,71.19230651855469,83.16666666666667,7,-11.96606799467645,-757.9554223614202
2019年11月16日16:36:17,6,71.95628356933595,85.12978108723958,0,-8.631556188394427,-766.5869785498146
2019年11月16日16:36:23,7,72.05087788899739,85.34261067708333,7,-13.130567864602654,-779.7175464144173
2019年11月16日16:36:30,8,100.99537150065105,85.43274943033855,4,271.0874245204448,-508.63012189397244
2019年11月16日16:36:35,9,76.33333333333333,85.5,11,-125.62271267046185,-634.2528345644344
2019年11月16日16:36:41,10,79.0499979654948,85.65000406901042,1,-10.0,-644.2528345644344
2019年11月16日16:36:48,11,49.5,85.33333333333333,4,-298.69481465099284,-942.9476492154272
2019年11月16日16:36:55,12,21.370371500651043,84.79259236653645,0,-306.14043791641535,-1249.0880871318425
2019年11月16日16:37:01,13,33.0,85.16666666666667,1,44.417128685395824,-1204.6709584464465
2019年11月16日16:37:07,14,33.333333333333336,83.83333333333333,8,-10.0,-1214.6709584464465
2019年11月16日16:37:14,15,19.166666666666668,0.8333333333333334,8,-158.80586715231374,-1373.4768255987603
2019年11月16日16:37:21,16,19.166666666666668,0.8333333333333334,0,-10.0,-1383.4768255987603
2019年11月16日16:37:27,17,16.833333333333332,72.5,0,-12.82556717109344,-1396.3023927698537
2019年11月16日16:37:33,18,19.833333333333332,8.833333333333334,11,-10.0,-1406.3023927698537
2019年11月16日16:37:40,19,83.80161539713542,70.78206380208333,0,678.8068623660226,-727.495530403831
2019年11月16日16:37:46,20,83.80161539713542,70.78206380208333,1,-10.0,-737.495530403831
2019年11月16日16:37:51,21,68.99999999999999,77.83333333333333,1,-167.26853594636054,-904.7640663501916
2019年11月16日16:37:57,22,76.5,79.33333333333333,9,-10.0,-914.7640663501916
2019年11月16日16:38:03,23,76.5,79.33333333333333,11,-10.0,-924.7640663501916
2019年11月16日16:38:09,24,76.5,79.33333333333333,3,-10.0,-934.7640663501916
2019年11月16日16:38:15,25,76.5,79.33333333333333,8,-10.0,-944.7640663501916
2019年11月16日16:38:22,26,76.5,79.33333333333333,0,-10.0,-954.7640663501916
2019年11月16日16:38:28,27,76.5,79.33333333333333,1,-10.0,-964.7640663501916
2019年11月16日16:38:33,28,76.5,79.33333333333333,7,-10.0,-974.7640663501916
2019年11月16日16:38:39,29,76.5,79.33333333333333,0,-10.0,-984.7640663501916
2019年11月16日16:38:45,30,76.5,79.33333333333333,5,-10.0,-994.7640663501916
2019年11月16日16:38:51,31,76.5,79.33333333333333,9,-10.0,-1004.7640663501916
2019年11月16日16:39:08,0,28.81720479329427,63.75806681315104,7,-10.0,-10.0
2019年11月16日16:39:15,1,55.5,36.0,4,299.8888300722521,289.8888300722521
2019年11月16日16:39:21,2,55.5,36.0,0,-10.0,279.8888300722521
2019年11月16日16:39:28,3,55.5,36.0,8,-10.0,269.8888300722521
2019年11月16日16:39:35,4,55.5,36.0,0,-10.0,259.8888300722521
2019年11月16日16:39:42,5,55.5,36.0,10,-10.0,249.88883007225212
2019年11月16日16:39:49,6,55.5,36.0,0,-10.0,239.88883007225212
2019年11月16日16:39:54,7,55.5,36.0,11,-10.0,229.88883007225212
2019年11月16日16:40:00,8,55.5,36.0,5,-10.0,219.88883007225212
2019年11月16日16:40:06,9,55.5,36.0,3,-10.0,209.88883007225212
2019年11月16日16:40:11,10,55.5,36.0,7,-10.0,199.88883007225212
2019年11月16日16:40:17,11,55.5,36.0,9,-10.0,189.88883007225212
2019年11月16日16:40:42,0,33.833333333333336,62.833333333333336,4,-10.0,-10.0
2019年11月16日16:40:49,1,33.833333333333336,62.833333333333336,0,-10.0,-20.0
2019年11月16日16:40:55,2,33.833333333333336,62.833333333333336,1,-10.0,-30.0
2019年11月16日16:41:01,3,33.833333333333336,62.833333333333336,11,-10.0,-40.0
2019年11月16日16:41:06,4,33.833333333333336,62.833333333333336,7,-10.0,-50.0
2019年11月16日16:41:11,5,128.50163777669272,0.5,1,870.447814048112,820.447814048112
2019年11月16日16:41:18,6,128.50163777669272,0.5,0,-10.0,810.447814048112
2019年11月16日16:41:24,7,128.50163777669272,0.5,1,-10.0,800.447814048112
2019年11月16日16:41:31,8,128.50163777669272,0.5,0,-10.0,790.447814048112
2019年11月16日16:41:37,9,128.50163777669272,0.5,9,-10.0,780.447814048112
2019年11月16日16:41:43,10,128.50163777669272,0.5,0,-10.0,770.447814048112
2019年11月16日16:41:49,11,128.50163777669272,0.5,7,-10.0,760.447814048112
2019年11月16日16:41:55,12,128.50163777669272,0.5,1,-10.0,750.447814048112
2019年11月16日16:42:01,13,128.50163777669272,0.5,3,-10.0,740.447814048112
2019年11月16日16:42:07,14,128.50163777669272,0.5,6,-10.0,730.447814048112
2019年11月16日16:42:13,15,128.50163777669272,0.5,11,-10.0,720.447814048112
2019年11月16日16:43:41,0,0,45,3,-10.0,-10.0
2019年11月16日16:43:46,1,8.499999999999998,59.0,3,71.10639367201543,61.10639367201543
2019年11月16日16:43:53,2,7.572415033976237,56.75755818684896,0,-10.0,51.10639367201543
2019年11月16日16:44:00,3,8.0,51.833333333333336,0,-10.0,41.10639367201543
2019年11月16日16:44:06,4,8.0,51.833333333333336,8,-10.0,31.10639367201543
2019年11月16日16:44:12,5,8.0,51.833333333333336,3,-10.0,21.10639367201543
2019年11月16日16:44:19,6,6.0,64.83333333333333,0,-10.0,11.106393672015429
2019年11月16日16:44:24,7,12.333333333333334,59.833333333333336,1,56.62685714938192,67.73325082139735
2019年11月16日16:44:30,8,13.833333333333334,59.5,3,-10.0,57.73325082139735
2019年11月16日16:44:36,9,13.833333333333334,59.5,0,-10.0,47.73325082139735
2019年11月16日16:44:52,0,13.833333333333334,59.5,0,-10.0,-10.0
2019年11月16日16:44:59,1,13.833333333333334,59.5,0,-10.0,-20.0
2019年11月16日16:45:05,2,13.833333333333334,59.5,1,-10.0,-30.0
2019年11月16日16:45:12,3,26.333333333333332,45.5,0,119.26143342285116,89.26143342285116
2019年11月16日16:45:20,4,27.166666666666668,40.333333333333336,0,-39.13310477613493,50.12832864671623
2019年11月16日16:45:25,5,10.666666666666666,59.166666666666664,1,-145.62923597467915,-95.50090732796292
2019年11月16日16:45:32,6,10.666666666666666,59.166666666666664,8,-10.0,-105.50090732796292
2019年11月16日16:45:38,7,10.666666666666666,59.166666666666664,3,-10.0,-115.50090732796292
2019年11月16日16:45:44,8,11.333333333333334,64.83333333333333,9,-7.2088218096806145,-122.70972913764354
2019年11月16日16:45:51,9,11.666666666666666,64.83333333333333,4,-10.0,-132.70972913764354
2019年11月16日16:45:57,10,34.49999999999999,80.33333333333333,4,23.207201428773487,-109.50252770887005
2019年11月16日16:46:04,11,44.333333333333336,82.66666666666667,4,146.29635766377788,36.793829954907835
2019年11月16日16:46:09,12,56.666666666666664,84.33333333333333,1,129.0427291298758,165.83655908478363
2019年11月16日16:46:17,13,65.16666666666667,80.83333333333333,10,59.62773852833834,225.46429761312197
2019年11月16日16:46:22,14,62.333333333333336,80.5,1,-23.98257413385693,201.48172347926504
2019年11月16日16:46:28,15,64.0,80.16666666666667,1,-5.831346395262642,195.6503770840024
2019年11月16日16:46:34,16,60.166666666666664,81.33333333333333,1,-45.00213347543877,150.64824360856363
2019年11月16日16:46:40,17,58.333333333333336,82.5,1,-19.70546949782772,130.9427741107359
2019年11月16日16:46:46,18,55.666666666666664,79.83333333333333,2,-19.914871668668468,111.02790244206744
2019年11月16日16:46:53,19,57.0,81.66666666666667,4,-11.464919089327736,99.5629833527397
2019年11月16日16:46:59,20,51.0,5.5,9,-72.33268902701866,27.230294325721047
2019年11月16日16:47:06,21,40.66666666666667,5.5,2,-10.0,17.230294325721047
2019年11月16日16:47:12,22,40.0,79.33333333333333,0,-10.0,7.230294325721047
2019年11月16日16:47:31,0,12.666666666666666,82.33333333333333,9,-10.0,-10.0
2019年11月16日16:47:38,1,12.666666666666666,82.33333333333333,2,-10.0,-20.0
2019年11月16日16:47:43,2,12.666666666666666,82.33333333333333,11,-10.0,-30.0
2019年11月16日16:47:50,3,12.666666666666666,82.33333333333333,4,-10.0,-40.0
2019年11月16日16:47:57,4,12.666666666666666,82.33333333333333,4,-10.0,-50.0
2019年11月16日16:48:03,5,12.666666666666666,82.33333333333333,10,-10.0,-60.0
2019年11月16日16:48:10,6,32.166666666666664,6.333333333333333,8,180.4388290444163,120.43882904441631
2019年11月16日16:48:16,7,38.833333333333336,6.833333333333333,7,-10.0,110.43882904441631
2019年11月16日16:48:23,8,38.833333333333336,6.833333333333333,0,-10.0,100.43882904441631
2019年11月16日16:48:28,9,43.49470011393229,1.2504418690999348,9,207.22994608206534,307.66877512648165
2019年11月16日16:48:35,10,43.666666666666664,1.1666666666666667,0,-10.0,297.66877512648165
2019年11月16日16:48:41,11,17.333333333333336,68.5,7,-240.72479554800168,56.94397957847997
2019年11月16日16:48:46,12,17.333333333333336,68.5,1,-10.0,46.94397957847997
2019年11月16日16:48:52,13,18.0,68.5,5,-10.0,36.94397957847997
2019年11月16日16:48:59,14,18.0,68.5,4,-10.0,26.94397957847997
2019年11月16日16:49:06,15,33.5,6.499999999999999,4,123.89559269824503,150.839572276725
2019年11月16日16:49:11,16,43.5,6.833333333333333,7,-10.0,140.839572276725
2019年11月16日16:49:17,17,43.5,6.833333333333333,7,-10.0,130.839572276725
2019年11月16日16:49:22,18,43.5,6.833333333333333,9,-10.0,120.839572276725
2019年11月16日16:49:28,19,43.5,6.833333333333333,9,-10.0,110.839572276725
2019年11月16日16:49:34,20,43.5,6.833333333333333,7,-10.0,100.839572276725
2019年11月16日16:49:40,21,35.666666666666664,6.499999999999999,7,-87.7458584409382,13.093713835786787
2019年11月16日16:49:45,22,35.5,4.5,11,-23.340748713058872,-10.247034877272085
2019年11月16日16:49:52,23,123.067626953125,20.274397532145183,6,889.7283780568662,879.4813431795941
2019年11月16日16:49:59,24,137.83333333333334,41.333333333333336,4,151.73462831449385,1031.2159714940879
2019年11月16日16:50:06,25,140.95454915364584,24.015151977539062,6,45.69829349399356,1076.9142649880814
2019年11月16日16:50:12,26,143.16666666666666,23.333333333333332,3,-4.43412101012413,1072.4801439779574
2019年11月16日16:50:17,27,117.66666666666667,26.833333333333332,1,-271.067340650485,801.4128033274724
2019年11月16日16:50:23,28,98.83333333333333,21.0,9,-177.06113282901526,624.3516704984571
2019年11月16日16:50:28,29,118.33333333333333,25.0,11,173.39672050240722,797.7483910008643
2019年11月16日16:50:34,30,99.16666666666667,16.0,11,-204.83556612237805,592.9128248784863
2019年11月16日16:50:40,31,100.26247151692708,17.53991953531901,1,-10.0,582.9128248784863
2019年11月16日16:50:47,32,132.5,49.833333333333336,6,1099.272503873438,1682.1853287519243
2019年11月16日16:50:54,33,11.333333333333334,44.5,8,-1192.0978781239498,490.0874506279745
2019年11月16日16:51:00,34,19.857664744059246,34.2931874593099,2,-10.0,480.0874506279745
2019年11月16日16:51:07,35,19.857664744059246,34.2931874593099,1,-10.0,470.0874506279745
2019年11月16日16:51:13,36,19.129088083902992,35.06993611653646,3,-10.0,460.0874506279745
2019年11月16日16:51:19,37,19.129088083902992,35.06993611653646,0,-10.0,450.0874506279745
2019年11月16日16:51:25,38,19.129088083902992,35.06993611653646,11,-10.0,440.0874506279745
2019年11月16日16:51:31,39,19.129088083902992,35.06993611653646,1,-10.0,430.0874506279745
2019年11月16日16:51:38,40,19.129088083902992,35.06993611653646,4,-10.0,420.0874506279745
2019年11月16日16:51:43,41,19.129088083902992,35.06993611653646,11,-10.0,410.0874506279745
2019年11月16日16:51:50,42,19.26004791259766,31.963356018066406,6,-31.36615174229661,378.72129888567787
2019年11月16日16:51:57,43,18.166666666666668,19.278711954752605,0,-31.046627428133604,347.67467145754426
2019年11月16日16:52:13,0,21.78637186686198,27.401473999023438,8,-10.0,-10.0
2019年11月16日16:52:19,1,20.15923817952474,28.647618611653645,8,-10.0,-20.0
2019年11月16日16:52:25,2,19.666666666666668,17.0,3,-25.613342936241565,-45.613342936241565
2019年11月16日16:52:32,3,24.742146809895832,27.431063334147137,0,50.45943071371454,4.846087777472974
2019年11月16日16:52:39,4,55.640523274739586,39.267974853515625,0,-10.0,-5.153912222527026
2019年11月16日16:52:46,5,22.110257466634113,29.505126953125,0,-10.0,-15.153912222527026
2019年11月16日16:52:51,6,19.002688090006508,31.336021423339844,5,-10.0,-25.153912222527026
2019年11月16日16:52:58,7,21.166666666666668,6.499999999999999,6,23.249534713152684,-1.904377509374342
2019年11月16日16:53:04,8,21.720049540201824,11.929299672444662,9,67.94552473230198,66.04114722292763
2019年11月16日16:53:11,9,15.366114298502604,54.42900594075521,0,-18.120587363763434,47.9205598591642
2019年11月16日16:53:27,0,22.57770284016927,40.79757944742838,0,-10.0,-10.0
2019年11月16日16:53:33,1,22.57770284016927,40.79757944742838,0,-10.0,-20.0
2019年11月16日16:53:40,2,16.5,6.499999999999999,0,-10.0,-30.0
2019年11月16日16:53:46,3,16.5,6.499999999999999,1,-10.0,-40.0
2019年11月16日16:53:53,4,16.5,6.499999999999999,6,-10.0,-50.0
2019年11月16日16:54:00,5,16.5,6.499999999999999,6,-10.0,-60.0
2019年11月16日16:54:05,6,24.897992451985676,27.794403076171875,9,67.75181888895332,7.7518188889533235
2019年11月16日16:54:11,7,21.166666666666668,21.833333333333332,1,-10.0,-2.2481811110466765
2019年11月16日16:54:17,8,19.94318135579427,35.666666666666664,5,-36.286817380209584,-38.53499849125626
2019年11月16日16:54:23,9,19.94318135579427,35.666666666666664,6,-10.0,-48.53499849125626
2019年11月16日16:54:37,0,22.24858856201172,28.46704355875651,10,-10.0,-10.0
2019年11月16日16:54:44,1,22.948214213053387,31.979420979817707,2,-10.0,-20.0
2019年11月16日16:54:51,2,21.61773173014323,10.458261489868164,0,-334.45033030217076,-354.45033030217076
2019年11月16日16:54:58,3,57.06926472981771,36.72390492757162,6,-10.0,-364.45033030217076
2019年11月16日16:55:05,4,65.63541666666667,38.643229166666664,4,-10.0,-374.45033030217076
2019年11月16日16:55:10,5,71.65562947591145,31.713274637858074,1,-10.0,-384.45033030217076
2019年11月16日16:55:17,6,71.65562947591145,31.713274637858074,4,-10.0,-394.45033030217076
2019年11月16日16:55:22,7,19.305383046468098,34.720497131347656,11,-531.0157976839982,-925.466127986169
2019年11月16日16:55:28,8,14.542552947998047,54.20921834309896,1,-10.0,-935.466127986169
2019年11月16日16:55:35,9,22.430325826009113,9.317490895589193,0,43.95693562456387,-891.5091923616051
2019年11月16日16:55:41,10,23.5,32.333333333333336,6,-10.0,-901.5091923616051
2019年11月16日16:55:48,11,19.166666666666668,24.666666666666668,4,-63.69649756251448,-965.2056899241195
2019年11月16日16:55:53,12,76.05367533365886,13.52859115600586,1,-6.800307560626493,-972.005997484746
2019年11月16日16:56:00,13,76.05367533365886,13.52859115600586,0,-10.0,-982.005997484746
2019年11月16日16:56:06,14,18.666666666666664,8.5,7,-584.5878266232199,-1566.593824107966
2019年11月16日16:56:13,15,21.855122884114582,8.049837748209635,0,-15.665326657320975,-1582.259150765287
2019年11月16日16:56:20,16,73.08978271484375,19.625308990478516,0,513.6962093216505,-1068.5629414436364
2019年11月16日16:56:26,17,73.08978271484375,19.625308990478516,9,-10.0,-1078.5629414436364
2019年11月16日16:56:32,18,8.666666666666668,53.833333333333336,0,-638.6374201019072,-1717.2003615455437
2019年11月16日16:56:38,19,21.166666666666668,5.191357930501302,3,-10.0,-1727.2003615455437
2019年11月16日16:56:44,20,21.166666666666668,5.191357930501302,0,-10.0,-1737.2003615455437
2019年11月16日16:56:50,21,83.36352030436198,8.401519775390625,9,-10.0,-1747.2003615455437
2019年11月16日16:56:57,22,83.36352030436198,8.401519775390625,6,-10.0,-1757.2003615455437
2019年11月16日16:57:03,23,70.07633463541667,24.072489420572918,3,-26.8892609830408,-1784.0896225285846
2019年11月16日16:57:10,24,70.07633463541667,24.072489420572918,0,-10.0,-1794.0896225285846
2019年11月16日16:57:16,25,82.8281504313151,10.074265797932943,1,94.91697287453974,-1699.172649654045
2019年11月16日16:57:22,26,82.83333333333333,7.833333333333333,2,-10.0,-1709.172649654045
2019年11月16日16:57:29,27,82.83333333333333,7.833333333333333,10,-10.0,-1719.172649654045
2019年11月16日16:57:35,28,82.83333333333333,7.833333333333333,5,-10.0,-1729.172649654045
2019年11月16日16:57:41,29,13.974683125813803,53.40084330240885,9,-661.4553151780726,-2390.627964832118
2019年11月16日16:57:47,30,87.5,16.19047673543294,9,-10.0,-2400.627964832118
2019年11月16日16:57:52,31,87.5,16.19047673543294,1,-10.0,-2410.627964832118
2019年11月16日16:57:58,32,81.83333333333333,14.5,9,-68.69214862983938,-2479.320113461957
2019年11月16日16:58:04,33,81.83333333333333,14.5,2,-10.0,-2489.320113461957
2019年11月16日16:58:11,34,53.0,37.833333333333336,10,-273.6559047164988,-2762.976018178456
2019年11月16日16:58:18,35,82.65475972493489,9.446428298950195,2,43.38355480165745,-2719.5924633767986
2019年11月16日16:58:24,36,83.66666666666667,11.166666666666666,5,-22.802080746338333,-2742.394544123137
2019年11月16日16:58:30,37,82.00570170084636,7.6634979248046875,7,-33.18218902124386,-2775.5767331443813
2019年11月16日16:58:37,38,84.66666666666667,12.833333333333334,8,-10.0,-2785.5767331443813
2019年11月16日16:58:42,39,53.5074462890625,41.9317626953125,3,1.1419691083190742,-2784.434764036062
2019年11月16日16:58:49,40,56.71771748860677,42.10210164388021,2,-214.2927084439475,-2998.7274724800095
2019年11月16日16:58:55,41,58.63482157389323,38.739392598470054,0,-10.0,-3008.7274724800095
2019年11月16日16:59:02,42,53.38959757486979,37.591644287109375,0,-51.862985790022265,-3060.590458270032
2019年11月16日16:59:09,43,53.38959757486979,37.591644287109375,6,-10.0,-3070.590458270032
2019年11月16日16:59:14,44,20.08631642659505,4.221559206644694,3,-376.1141151920225,-3446.704573462054
2019年11月16日16:59:21,45,52.36842346191406,38.649121602376304,6,346.25908892899645,-3100.445484533058
2019年11月16日16:59:28,46,81.39332071940103,8.469722747802734,0,-10.0,-3110.445484533058
2019年11月16日16:59:35,47,29.0,59.5,4,126.75315012193636,-2983.6923344111215
2019年11月16日16:59:41,48,18.81753158569336,49.357035319010414,9,10.572256617682001,-2973.1200777934396
2019年11月16日16:59:48,49,18.81753158569336,49.357035319010414,0,-10.0,-2983.1200777934396
2019年11月16日16:59:55,50,17.333333333333336,10.5,0,-48.850153226092914,-3031.9702310195325
2019年11月16日17:00:02,51,16.333333333333332,5.166666666666667,0,-27.942349399416457,-3059.912580418949
2019年11月16日17:00:09,52,81.10805257161458,9.78990109761556,0,552.9045137898873,-2507.0080666290614
2019年11月16日17:00:16,53,20.32675043741862,24.529495239257812,0,46.86454516035269,-2460.143521468709
2019年11月16日17:00:22,54,78.99999999999999,7.333333333333333,1,-10.0,-2470.143521468709
2019年11月16日17:00:27,55,78.99999999999999,7.333333333333333,3,-10.0,-2480.143521468709
2019年11月16日17:00:34,56,10.960784912109375,4.5,6,-684.3314358417302,-3164.474957310439
2019年11月16日17:00:40,57,16.666666666666668,7.666666666666667,9,-2.9276249291953604,-3167.4025822396343
2019年11月16日17:00:46,58,15.833333333333334,10.333333333333334,3,-10.0,-3177.4025822396343
2019年11月16日17:00:52,59,12.833333333333334,8.166666666666666,7,-42.80723229297962,-3220.209814532614
2019年11月16日17:00:58,60,12.833333333333334,8.166666666666666,9,-10.0,-3230.209814532614
2019年11月16日17:01:04,61,12.833333333333334,8.166666666666666,6,-10.0,-3240.209814532614
2019年11月16日17:01:11,62,12.833333333333334,8.166666666666666,6,-10.0,-3250.209814532614
2019年11月16日17:01:17,63,31.666666666666668,6.833333333333333,5,139.08801699866672,-3111.1217975339473
2019年11月16日17:01:24,64,84.78599548339844,8.456750869750977,6,515.1696474109656,-2595.952150122982
2019年11月16日17:01:31,65,9.333333333333332,9.166666666666666,4,-752.3070428010508,-3348.2591929240325
2019年11月16日17:01:37,66,13.0,9.0,6,26.052441153859718,-3322.2067517701726
2019年11月16日17:01:43,67,12.333333333333334,8.333333333333334,5,-17.564809497960994,-3339.7715612681336
2019年11月16日17:01:49,68,53.32173156738281,38.75632985432943,5,391.9865204920026,-2947.785040776131
2019年11月16日17:01:55,69,53.32173156738281,38.75632985432943,10,-10.0,-2957.785040776131
2019年11月16日17:02:02,70,53.32173156738281,38.75632985432943,2,-10.0,-2967.785040776131
2019年11月16日17:02:12,71,84.62938944498697,6.073629379272461,4,627.8351664223288,-2339.9498743538024
2019年11月16日17:02:19,72,83.49999999999999,65.0,2,52.28094714656777,-2287.6689272072344
2019年11月16日17:02:26,73,83.69905598958333,7.187751134236653,8,-10.0,-2297.6689272072344
2019年11月16日17:02:32,74,69.33333333333334,19.0,0,-131.20971020665593,-2428.8786374138904
2019年11月16日17:02:39,75,21.19214375813802,72.54458618164062,2,-606.0703750098273,-3034.9490124237177
2019年11月16日17:02:45,76,52.27076721191406,40.53619384765625,4,316.1394450021902,-2718.8095674215274
2019年11月16日17:02:52,77,85.75811767578125,8.520156224568685,0,-10.0,-2728.8095674215274
2019年11月16日17:02:59,78,85.75811767578125,8.520156224568685,8,-10.0,-2738.8095674215274
2019年11月16日17:03:05,79,82.83333333333333,10.666666666666666,11,-10.0,-2748.8095674215274
2019年11月16日17:03:10,80,82.83333333333333,10.666666666666666,11,-10.0,-2758.8095674215274
2019年11月16日17:03:16,81,77.16666666666667,13.5,1,-10.0,-2768.8095674215274
2019年11月16日17:03:23,82,77.16666666666667,13.5,2,-10.0,-2778.8095674215274
2019年11月16日17:03:30,83,77.00000000000001,9.0,2,-10.0,-2788.8095674215274
2019年11月16日17:03:37,84,70.93913269042969,20.021738688151043,0,-10.0,-2798.8095674215274
2019年11月16日17:03:42,85,70.93913269042969,20.021738688151043,1,-10.0,-2808.8095674215274
2019年11月16日17:03:48,86,70.93913269042969,20.021738688151043,1,-10.0,-2818.8095674215274
2019年11月16日17:04:34,0,82.0,9.666666666666666,7,597.0750280992411,597.0750280992411
2019年11月16日17:04:41,1,84.85093180338541,7.865424474080403,0,14.306083621312098,611.3811117205532
2019年11月16日17:04:47,2,21.5,68.66666666666667,0,-645.7200282999958,-34.338916579442525
2019年11月16日17:04:53,3,34.5186513264974,80.96911112467448,1,103.39112469395445,69.05220811451193
2019年11月16日17:05:00,4,23.820513407389324,36.051282246907554,4,-66.09926843629665,2.952939678215273
2019年11月16日17:05:06,5,79.66666666666667,13.333333333333334,7,-40.90640177869858,-37.95346210048331
2019年11月16日17:05:12,6,80.6086934407552,7.637681325276692,1,595.9619804455889,558.0085183451056
2019年11月16日17:05:18,7,80.6086934407552,7.637681325276692,1,-10.0,548.0085183451056
2019年11月16日17:06:12,0,0,45,3,-10.0,-10.0
2019年11月16日17:06:19,1,13.57723617553711,54.833333333333336,0,123.81117966747183,113.81117966747183
2019年11月16日17:06:25,2,13.57723617553711,54.833333333333336,0,-10.0,103.81117966747183
2019年11月16日17:06:31,3,13.57723617553711,54.833333333333336,1,-10.0,93.81117966747183
2019年11月16日17:06:37,4,13.57723617553711,54.833333333333336,0,-10.0,83.81117966747183
2019年11月16日17:06:44,5,13.57723617553711,54.833333333333336,0,-10.0,73.81117966747183
2019年11月16日17:06:51,6,13.57723617553711,54.833333333333336,0,-10.0,63.81117966747183
2019年11月16日17:06:57,7,11.666666666666666,75.0,1,-45.19968296807775,18.61149669939408
2019年11月16日17:07:03,8,13.0,73.5,1,-10.0,8.611496699394081
2019年11月16日17:07:09,9,7.443396250406901,50.833333333333336,0,-49.851671659715464,-41.24017496032138
2019年11月16日17:07:16,10,7.443396250406901,50.833333333333336,0,-10.0,-51.24017496032138
2019年11月16日17:07:23,11,7.443396250406901,50.833333333333336,0,-10.0,-61.24017496032138
2019年11月16日17:07:37,0,9.067251205444334,82.83333333333333,0,-21.44841897048508,-21.44841897048508
2019年11月16日17:07:43,1,9.067251205444334,82.83333333333333,7,-10.0,-31.44841897048508
2019年11月16日17:07:49,2,9.067251205444334,82.83333333333333,7,-10.0,-41.44841897048508
2019年11月16日17:07:54,3,9.067251205444334,82.83333333333333,7,-10.0,-51.44841897048508
2019年11月16日17:08:01,4,45.0,71.66666666666667,10,361.2136825684203,309.76526359793525
2019年11月16日17:08:07,5,42.166666666666664,68.33333333333333,4,-10.0,299.76526359793525
2019年11月16日17:08:13,6,40.833333333333336,7.0,1,-43.571199077593974,256.19406452034127
2019年11月16日17:08:20,7,46.5,0.6666666666666666,6,37.02754133394194,293.2216058542832
2019年11月16日17:08:26,8,32.666666666666664,18.0,1,-113.26933307161681,179.9522727826664
2019年11月16日17:08:31,9,111.5,79.16666666666667,1,772.6980091185271,952.6502819011935
2019年11月16日17:08:37,10,109.33333333333333,78.16666666666667,11,-10.0,942.6502819011935
2019年11月16日17:08:43,11,40.12354024251302,77.51437377929686,3,-10.0,932.6502819011935
2019年11月16日17:08:50,12,40.12354024251302,77.51437377929686,10,-10.0,922.6502819011935
2019年11月16日17:08:56,13,40.12354024251302,77.51437377929686,1,-10.0,912.6502819011935
2019年11月16日17:09:01,14,40.12354024251302,77.51437377929686,1,-10.0,902.6502819011935
2019年11月16日17:09:07,15,40.12354024251302,77.51437377929686,1,-10.0,892.6502819011935
2019年11月16日17:09:13,16,40.12354024251302,77.51437377929686,1,-10.0,882.6502819011935
2019年11月16日17:09:19,17,40.12354024251302,77.51437377929686,1,-10.0,872.6502819011935
2019年11月16日17:09:24,18,40.12354024251302,77.51437377929686,1,-10.0,862.6502819011935
