Time,step,pos_x,pos_y,angle,action,reward,episode_reward
2019年11月18日17:56:14,21,11.333333333333300,47.166666666666700,33,2,-1680.5332839684800,-3482.628133394710
2019年11月18日17:56:21,22,167.0596008300780,6.97019894917806,32,0,-148.1733492591810,-3630.8014826538900
2019年11月18日17:56:27,23,163.47849527994800,6.510752995808920,47,1,-22.37956181109710,-3653.1810444649900
2019年11月18日17:56:32,24,163.65591430664100,6.172042846679690,48,1,-15.103893157498500,-3668.284937622490
2019年11月18日17:56:38,25,163.83333333333300,6.833333333333330,49,1,-10.0,-3678.284937622490
2019年11月18日17:56:43,26,163.63158162434900,6.267543792724610,49,1,-11.19045269772220,-3689.4753903202100
2019年11月18日17:56:48,27,163.83333333333300,6.833333333333330,49,1,-5.415433670243740,-3694.890823990450
2019年11月18日17:56:54,28,163.83333333333300,6.666666666666670,49,1,-10.61597520063260,-3705.5067991910900
2019年11月18日17:56:59,29,2.8333333333333300,12.166666666666700,51,1,-1563.88199314207,-5269.388792333160
2019年11月18日17:57:05,30,5.7740427652994800,46.54341125488280,60,1,-17.279576099111300,-5286.668368432270
2019年11月18日17:57:12,31,182.5,22.166666666666700,58,0,1724.3700937055300,-3562.2982747267300
2019年11月18日17:57:17,32,11.5,47.5,56,1,-1660.1640090415200,-5222.462283768260
2019年11月18日17:57:25,33,11.5,48.166666666666700,57,0,-1714.8884305807600,-6937.350714349020
2019年11月18日17:57:30,34,3.5,13.000000000000000,52,1,-106.34912219071800,-7043.6998365397400
2019年11月18日17:57:36,35,11.666666666666700,47.666666666666700,32,1,85.99126259151260,-6957.708573948230
2019年11月18日17:57:42,36,11.666666666666700,48.166666666666700,25,1,-8.311673144156660,-6966.020247092380
2019年11月18日17:57:47,37,11.333333333333300,48.5,28,1,-2011.9015135231900,-8977.921760615580
2019年11月18日17:57:53,38,11.666666666666700,48.0,27,2,-10.03802883623910,-8987.959789451820
2019年11月18日17:57:59,39,11.833333333333300,47.833333333333300,27,4,-8.333441874179360,-8996.293231326000
2019年11月18日17:58:07,0,11.666666666666700,48.0,49,2,-3.3338184425036800,-3.3338184425036800
2019年11月18日17:58:14,1,2.488355159759520,9.879912694295250,39,4,-123.79341976015500,-127.12723820265900
2019年11月18日17:58:21,2,171.0,41.833333333333300,35,0,-702.1421321675070,-829.2693703701660
2019年11月18日17:58:28,3,3.8333333333333300,9.788888931274410,35,4,-1760.3272486926300,-2589.5966190627900
2019年11月18日17:58:35,4,125.5,40.5,33,0,1227.7130104559200,-1361.8836086068700
2019年11月18日17:58:41,5,197.50154622395800,0.8333333333333330,24,1,536.9325536255470,-824.9510549813220
2019年11月18日17:58:46,6,125.66666666666700,26.5,57,1,8.389558150196590,-816.5614968311260
2019年11月18日17:58:51,7,93.5,8.0,58,1,876.8585127508440,60.29701591971800
2019年11月18日17:58:57,8,88.33333333333330,7.5,47,1,816.1142951648290,876.4113110845470
2019年11月18日17:59:05,9,11.666666666666700,47.833333333333300,34,0,-1255.128281242320,-378.71697015777000
2019年11月18日17:59:11,10,103.66666666666700,25.666666666666700,37,4,896.5859173146400,517.8689471568700
2019年11月18日17:59:17,11,111.66666666666700,31.833333333333300,50,1,986.0362571231340,1503.905204280000
2019年11月18日17:59:22,12,104.66666666666700,41.333333333333300,32,1,-33.85953737368310,1470.045666906320
2019年11月18日17:59:28,13,98.83333333333330,44.0,23,1,-97.0483679954026,1372.9972989109200
2019年11月18日17:59:33,14,91.5,38.666666666666700,25,1,-90.42000852070520,1282.5772903902100
2019年11月18日17:59:38,15,91.45435587565110,26.848548889160200,48,1,-24.018633220270500,1258.5586571699400
2019年11月18日17:59:44,16,96.83333333333330,19.833333333333300,58,1,41.03448205299690,1299.5931392229400
2019年11月18日17:59:49,17,105.66666666666700,25.166666666666700,54,1,101.09907553004600,1400.6922147529900
2019年11月18日17:59:55,18,108.16666666666700,27.166666666666700,45,1,16.833285271567000,1417.5255000245500
2019年11月18日18:00:00,19,110.0,39.666666666666700,41,1,25.232479280546700,1442.7579793051000
2019年11月18日18:00:08,20,11.5,48.5,31,0,-996.8649323871150,445.89304691798500
2019年11月18日18:00:14,21,84.96730041503910,30.69171905517580,44,4,720.6821197151550,1166.5751666331400
2019年11月18日18:00:20,22,87.25551350911460,31.909207661946600,51,1,-10.0,1156.5751666331400
2019年11月18日18:00:27,23,11.666666666666700,47.833333333333300,58,0,-8.224463944606560,1148.3507026885300
2019年11月18日18:00:34,24,116.5,49.166666666666700,56,4,1037.8901718657600,2186.2408745542900
2019年11月18日18:00:39,25,112.84535725911500,33.82817840576170,58,1,77.680162350415,2263.921036904700
2019年11月18日18:00:46,26,121.70338948567700,30.09886932373050,59,1,85.95748164791670,2349.878518552620
2019年11月18日18:00:51,27,126.34503173828100,30.192494710286500,55,1,42.60556445668640,2392.484083009310
2019年11月18日18:00:57,28,131.83333333333300,41.50000000000000,41,1,84.12120513087760,2476.6052881401800
2019年11月18日18:01:02,29,120.5,46.5,23,1,-115.27230220159500,2361.33298593859
2019年11月18日18:01:08,30,112.83333333333300,43.5,21,1,-93.63954282844130,2267.6934431101500
2019年11月18日18:01:13,31,107.66666666666700,33.333333333333300,32,1,-98.71061443636760,2168.982828673780
2019年11月18日18:01:18,32,11.5,49.0,46,1,-989.1918440523990,1179.7909846213800
2019年11月18日18:01:24,33,111.83333333333300,31.16666666666670,25,4,985.4042491379540,2165.195233759340
2019年11月18日18:01:30,34,115.01183064778600,20.705376942952500,26,2,25.078320074659100,2190.2735538340000
2019年11月18日18:01:35,35,104.14232381184900,20.26217269897460,21,1,-98.17149546227800,2092.1020583717200
2019年11月18日18:01:40,36,101.0,16.166666666666700,38,1,-53.72102924713830,2038.381029124580
2019年11月18日18:01:46,37,108.16666666666700,9.333333333333330,60,1,24.536149394107000,2062.917178518690
2019年11月18日18:01:53,38,137.25838216145800,41.0374755859375,58,0,331.6196707313570,2394.5368492500400
2019年11月18日18:01:59,39,142.0,45.0,51,1,91.26781830428510,2485.8046675543300
2019年11月18日18:02:14,0,11.5,47.333333333333300,57,1,-1126.899033632470,-1126.899033632470
2019年11月18日18:02:22,1,40.5,6.333333333333330,59,0,-988.6714605983260,-2115.5704942307900
2019年11月18日18:02:27,2,11.666666666666700,47.5,39,1,-1554.40970877177,-3669.9802030025600
2019年11月18日18:02:34,3,2.333333333333330,13.640243530273400,33,4,-118.76700899250600,-3788.747211995070
2019年11月18日18:02:39,4,196.6231486002600,24.555201212565100,55,1,1909.4740116333200,-1879.2732003617500
2019年11月18日18:02:44,5,23.333333333333300,13.166666666666700,57,2,178.668064146909,-1700.6051362148400
2019年11月18日18:02:52,6,11.5,47.333333333333300,59,0,-97.43937831536270,-1798.0445145302000
2019年11月18日18:02:58,7,175.6072998046880,39.52968088785810,56,4,1627.7968922812400,-170.2476222489570
2019年11月18日18:03:04,8,11.333333333333300,48.833333333333300,56,1,-1631.7793900762600,-1802.0270123252200
2019年11月18日18:03:10,9,170.8472900390630,16.38656234741210,51,4,-152.50621638470600,-1954.5332287099200
2019年11月18日18:03:18,10,170.83333333333300,6.833333333333330,33,0,32.688326253902000,-1921.8449024560200
2019年11月18日18:03:24,11,4.166666666666670,13.773810068766300,39,3,-1641.5029064612300,-3563.347808917260
2019年11月18日18:03:30,12,174.57843017578100,11.735294342041000,59,1,110.07866806376200,-3453.269140853490
2019年11月18日18:03:35,13,172.0,15.666666666666700,50,1,1636.7614731286700,-1816.5076677248300
2019年11月18日18:03:42,14,171.9449666341150,13.018341064453100,56,4,-21.86061335182230,-1838.36828107665
2019年11月18日18:03:47,15,119.33333333333300,4.0,56,1,-677.7701248746220,-2516.138405951270
2019年11月18日18:03:53,16,192.0,15.166666666666700,50,1,115.63786435037100,-2400.5005416009000
2019年11月18日18:03:58,17,182.146728515625,19.956310272216800,55,2,-67.49616820181760,-2467.996709802720
2019年11月18日18:04:04,18,184.5916748046880,34.711524963378900,55,2,41.29499306033710,-2426.701716742380
2019年11月18日18:04:11,19,181.83333333333300,14.333333333333300,58,3,-50.69064829045130,-2477.3923650328300
2019年11月18日18:04:17,20,172.80753580729200,15.254674275716100,52,1,16.368493374452600,-2461.02387165838
2019年11月18日18:04:22,21,101.0,1.5,50,1,-10.0,-2471.02387165838
2019年11月18日18:04:28,22,192.28287760416700,21.803207397460900,54,1,64.83944358412910,-2406.1844280742500
2019年11月18日18:04:34,23,17.5,5.166666666666670,57,2,-1730.0848128700500,-4136.269240944300
2019年11月18日18:04:41,24,15.333333333333300,5.0,58,0,-1782.9698316127200,-5919.23907255702
2019年11月18日18:04:48,25,6.0,8.333333333333330,59,3,-110.69293616050500,-6029.932008717530
2019年11月18日18:04:53,26,5.94444465637207,7.5,57,1,-1900.6645746470200,-7930.596583364540
2019年11月18日18:04:59,27,86.0,4.666666666666670,41,3,-1223.535126250450,-9154.131709615000
2019年11月18日18:05:05,28,5.050387700398760,14.166666666666700,31,1,-29.35401595417740,-9183.485725569180
2019年11月18日18:05:10,29,4.805555661519370,14.333333333333300,46,2,-22.609554998267100,-9206.095280567440
2019年11月18日18:05:17,30,215.5,1.0,56,4,1926.8273358552300,-7279.267944712210
2019年11月18日18:05:22,31,204.33333333333300,0.8333333333333330,58,1,-35.81440935449920,-7315.082354066710
2019年11月18日18:05:28,32,209.66666666666700,0.3333333333333330,53,1,-10.0,-7325.082354066710
2019年11月18日18:05:33,33,217.16666666666700,17.166666666666700,41,1,152.1236548120780,-7172.95869925463
2019年11月18日18:05:39,34,6.5700117746988900,9.347174326578780,53,3,0.60776295554831,-7172.350936299080
2019年11月18日18:05:46,35,257.07537841796900,36.81071980794270,35,4,1000,-6172.350936299080
2019年11月18日18:06:29,0,0,45,32,4,-10.0,-10.0
2019年11月18日18:06:35,1,40.333333333333300,61.5,56,4,387.1451603783690,377.1451603783690
2019年11月18日18:06:43,2,40.333333333333300,61.5,57,0,-10.0,367.1451603783690
2019年11月18日18:06:48,3,51.833333333333300,5.333333333333330,48,1,-10.0,357.1451603783690
2019年11月18日18:06:54,4,41.232556660970100,10.35031255086260,63,2,-105.8219931101260,251.3231672682420
2019年11月18日18:07:00,5,41.232556660970100,10.35031255086260,58,4,-10.0,241.3231672682420
2019年11月18日18:07:05,6,41.232556660970100,10.35031255086260,53,1,-10.0,231.3231672682420
2019年11月18日18:07:13,7,41.232556660970100,10.35031255086260,50,0,-10.0,221.3231672682420
2019年11月18日18:07:19,8,41.232556660970100,10.35031255086260,47,1,-10.0,211.3231672682420
2019年11月18日18:07:25,9,41.232556660970100,10.35031255086260,48,4,-10.0,201.3231672682420
2019年11月18日18:07:30,10,71.0,87.33333333333330,44,1,-10.0,191.3231672682420
2019年11月18日18:07:38,11,71.0,87.33333333333330,51,0,-10.0,181.3231672682420
2019年11月18日18:07:59,0,46.833333333333300,42.5,52,0,119.7232132452110,119.7232132452110
2019年11月18日18:08:05,1,39.833333333333300,38.166666666666700,52,1,-10.0,109.7232132452110
2019年11月18日18:08:12,2,75.66666666666670,37.666666666666700,51,0,347.9353787394280,457.6585919846390
2019年11月18日18:08:17,3,85.33333333333330,27.833333333333300,59,1,79.70916408856260,537.3677560732010
2019年11月18日18:08:22,4,89.63280232747400,31.344622294108100,54,1,62.77953711683670,600.1472931900380
2019年11月18日18:08:28,5,101.82466634114600,34.087669372558600,51,1,134.01004283550900,734.1573360255470
2019年11月18日18:08:33,6,90.16666666666670,43.0,57,2,-121.72052582286000,612.4368102026880
2019年11月18日18:08:40,7,100.83333333333300,10.333333333333300,58,3,36.71575422711270,649.1525644298000
2019年11月18日18:08:54,8,109.16666666666700,16.0,50,0,-10.0,639.1525644298000
2019年11月18日18:08:59,9,109.16666666666700,16.0,50,1,-10.0,629.1525644298000
2019年11月18日18:09:07,10,7.0,7.666666666666670,41,0,-207.0609730301620,422.09159139963900
2019年11月18日18:09:15,11,7.0,7.666666666666670,53,0,-10.0,412.09159139963900
2019年11月18日18:09:21,12,73.66666666666670,63.166666666666700,54,4,675.2284477911160,1087.3200391907500
2019年11月18日18:09:28,13,3.9977169036865200,12.57305908203130,61,0,-814.4119720855060,272.9080671052490
2019年11月18日18:09:34,14,3.9977169036865200,12.57305908203130,61,2,-10.0,262.9080671052490
2019年11月18日18:09:39,15,7.0,9.5,50,1,15.693435300140700,278.6015024053890
2019年11月18日18:09:46,16,115.63873291015600,76.2085673014323,23,4,1067.8233153043300,1346.4248177097100
2019年11月18日18:09:52,17,127.66666666666700,85.0,57,4,-10.0,1336.4248177097100
2019年11月18日18:09:59,18,127.66666666666700,85.0,49,4,-10.0,1326.4248177097100
2019年11月18日18:10:05,19,127.66666666666700,85.0,62,4,-10.0,1316.4248177097100
2019年11月18日18:10:10,20,71.66666666666670,37.333333333333300,25,1,-144.3513414749370,1172.073476234780
2019年11月18日18:10:15,21,72.90647379557290,39.33208974202470,56,1,-10.0,1162.073476234780
2019年11月18日18:10:23,22,135.7037048339840,33.907407124837200,56,0,613.8907734212270,1775.964249656010
2019年11月18日18:10:29,23,129.66666666666700,34.0,47,3,-10.0,1765.964249656010
2019年11月18日18:10:36,24,108.19643147786500,34.40178680419920,22,3,-142.1606004229980,1623.8036492330100
2019年11月18日18:10:41,25,103.66666666666700,39.166666666666700,50,2,-148.93401711029400,1474.869632122710
2019年11月18日18:10:47,26,105.5,26.166666666666700,48,4,-81.93691536573910,1392.932716756970
2019年11月18日18:10:53,27,108.0,27.833333333333300,52,1,-10.0,1382.932716756970
2019年11月18日18:10:58,28,108.0,27.833333333333300,34,1,-10.0,1372.932716756970
2019年11月18日18:11:07,29,101.43332926432300,45.14761861165370,23,1,-66.00421442456140,1306.9285023324100
2019年11月18日18:11:13,30,97.83333333333330,40.0,22,1,-65.7626501143514,1241.1658522180600
2019年11月18日18:11:20,31,121.33333333333300,6.0,36,0,178.2077327370930,1419.373584955150
2019年11月18日18:11:28,32,122.83333333333300,6.333333333333330,38,0,9.707034797601470,1429.0806197527600
2019年11月18日18:11:35,33,123.36915079752600,6.632623036702470,39,0,-4.031497352891900,1425.0491223998600
2019年11月18日18:11:43,34,128.78433227539100,6.704476674397790,41,0,42.0620132501395,1467.111135650000
2019年11月18日18:11:50,35,130.0,7.666666666666670,44,0,8.78856903802756,1475.8997046880300
2019年11月18日18:11:57,36,130.0,7.666666666666670,45,0,-10.0,1465.8997046880300
2019年11月18日18:12:05,37,139.52976481119800,5.068452517191570,37,0,73.3874872991997,1539.2871919872300
2019年11月18日18:12:10,38,139.33333333333300,5.333333333333330,45,1,-11.583205343269800,1527.7039866439600
2019年11月18日18:12:16,39,139.50000000000000,5.333333333333330,45,1,-15.613386089589500,1512.090600554370
2019年11月18日18:12:41,0,3.1666666666666700,12.5,29,4,-10.0,-10.0
2019年11月18日18:12:48,1,3.1666666666666700,12.5,22,4,-10.0,-20.0
2019年11月18日18:12:55,2,3.1666666666666700,12.5,45,4,-10.0,-30.0
2019年11月18日18:13:01,3,3.1666666666666700,12.5,59,4,-10.0,-40.0
2019年11月18日18:13:07,4,3.1666666666666700,12.5,52,4,-10.0,-50.0
2019年11月18日18:13:13,5,16.5,27.0,20,1,-10.0,-60.0
2019年11月18日18:13:19,6,16.5,27.0,44,3,-10.0,-70.0
2019年11月18日18:13:24,7,16.5,27.0,58,1,-10.0,-80.0
2019年11月18日18:13:31,8,16.5,27.0,54,3,-10.0,-90.0
2019年11月18日18:13:37,9,35.032051086425800,27.733973185221400,44,3,151.15150295401800,61.15150295401780
2019年11月18日18:13:44,10,44.166666666666700,41.50000000000000,39,3,27.001012431495900,88.15251538551370
2019年11月18日18:13:51,11,6.687074661254880,49.0,43,0,-424.91043976953500,-336.7579243840210
2019年11月18日18:13:59,12,25.0,40.833333333333300,48,0,173.07569230165300,-163.68223208236900
2019年11月18日18:14:04,13,29.5,37.666666666666700,44,1,-13.485446293602800,-177.1676783759720
2019年11月18日18:14:10,14,30.333333333333300,36.666666666666700,44,1,-10.0,-187.1676783759720
2019年11月18日18:14:15,15,30.5,37.666666666666700,42,1,-13.435821911704700,-200.6035002876760
2019年11月18日18:14:20,16,6.174611409505210,49.11663309733070,42,1,-10.0,-210.6035002876760
2019年11月18日18:14:27,17,30.747347513834600,38.42389424641930,42,4,-10.0,-220.6035002876760
2019年11月18日18:14:33,18,7.173469543457030,48.166666666666700,55,1,-2.4502285051195800,-223.05372879279600
2019年11月18日18:14:39,19,6.184397379557290,48.666666666666700,26,4,-13.458621720672900,-236.51235051346900
2019年11月18日18:14:46,20,6.176870981852210,50.666666666666700,17,4,-12.533823323458600,-249.04617383692700
2019年11月18日18:14:52,21,6.452381134033200,48.666666666666700,28,4,-9.21777000837352,-258.2639438453010
2019年11月18日18:15:02,22,30.333333333333300,37.0,39,4,227.68173348050600,-30.582210364794900
2019年11月18日18:15:08,23,40.93494415283200,7.040272394816080,56,1,-71.0663123780185,-101.64852274281300
2019年11月18日18:15:13,24,56.833333333333300,56.0,56,1,110.74947973880100,9.100956995987700
2019年11月18日18:15:19,25,54.469696044921900,54.166666666666700,41,1,-10.0,-0.8990430040122990
2019年11月18日18:15:25,26,54.469696044921900,54.166666666666700,27,1,-10.0,-10.899043004012300
2019年11月18日18:15:30,27,54.469696044921900,54.166666666666700,21,1,-10.0,-20.8990430040123
2019年11月18日18:15:36,28,36.075269063313800,69.79570007324220,35,1,-205.5877123767350,-226.4867553807480
2019年11月18日18:15:43,29,68.66666666666670,16.833333333333300,31,0,308.97926487935300,82.49250949860570
2019年11月18日18:15:48,30,70.0,8.666666666666670,58,1,-10.473209554390300,72.01929994421530
2019年11月18日18:15:54,31,70.5,7.833333333333330,52,2,-10.0,62.019299944215300
2019年11月18日18:15:59,32,69.66666666666670,15.833333333333300,26,2,-1.0888336106629000,60.93046633355240
2019年11月18日18:16:04,33,69.63483174641930,15.265917460123700,56,1,-10.0,50.93046633355240
2019年11月18日18:16:12,34,70.5,10.0,60,0,-5.96020232140603,44.9702640121464
2019年11月18日18:16:18,35,70.18831380208330,12.220470428466800,55,1,-9.162366681324560,35.807897330821800
2019年11月18日18:16:23,36,70.5,12.0,58,2,-10.0,25.807897330821800
2019年11月18日18:16:29,37,80.0,33.333333333333300,53,2,109.74200904536400,135.54990637618600
2019年11月18日18:16:34,38,86.33333333333330,23.166666666666700,58,1,43.439632614114900,178.98953899030100
2019年11月18日18:16:42,39,93.33333333333330,29.0,57,0,51.60646412590980,230.5960031162100
2019年11月18日18:17:11,0,24.30078125,22.927083333333300,62,1,-792.3717191839440,-792.3717191839440
2019年11月18日18:17:18,1,26.0,23.0,57,0,-10.0,-802.3717191839440
2019年11月18日18:17:24,2,50.166666666666700,33.0,59,3,238.55730018592100,-563.8144189980230
2019年11月18日18:17:30,3,48.833333333333300,32.0,58,1,-47.826513150444900,-611.6409321484680
2019年11月18日18:17:35,4,53.83019510904950,24.513275146484400,36,1,-10.0,-621.6409321484680
2019年11月18日18:17:42,5,53.83019510904950,24.513275146484400,42,0,-10.0,-631.6409321484680
2019年11月18日18:17:50,6,53.83019510904950,24.513275146484400,32,0,-10.0,-641.6409321484680
2019年11月18日18:17:57,7,26.954198201497400,77.14249165852860,33,0,-290.66792528988100,-932.3088574383490
2019年11月18日18:18:04,8,26.175257364908900,76.10481262207030,44,3,-10.0,-942.3088574383490
2019年11月18日18:18:10,9,12.833333333333300,47.333333333333300,30,3,-10.0,-952.3088574383490
2019年11月18日18:18:17,10,12.833333333333300,47.333333333333300,38,4,-10.0,-962.3088574383490
2019年11月18日18:18:23,11,12.833333333333300,47.333333333333300,57,4,-10.0,-972.3088574383490
2019年11月18日18:18:30,12,28.166666666666700,66.5,42,4,133.4953654894200,-838.8134919489280
2019年11月18日18:18:37,13,6.694787343343100,49.013031005859400,48,0,-145.4860871851260,-984.2995791340550
2019年11月18日18:18:44,14,6.624497731526690,48.85140482584640,43,4,-12.737546485423100,-997.0371256194780
2019年11月18日18:18:50,15,35.0,77.16666666666670,47,4,-105.69409649615100,-1102.7312221156300
2019年11月18日18:18:58,16,28.333333333333300,20.333333333333300,52,0,197.6908820201890,-905.0403400954400
2019年11月18日18:19:04,17,7.574073791503910,48.5,49,3,-291.823685430131,-1196.8640255255700
2019年11月18日18:19:10,18,7.099999745686850,48.5,47,4,-7.259310929842970,-1204.1233364554100
2019年11月18日18:19:17,19,38.00000000000000,27.666666666666700,47,4,5.232339220020210,-1198.890997235390
2019年11月18日18:19:25,20,13.0,7.833333333333330,26,0,25.486906817396600,-1173.4040904180000
2019年11月18日18:19:31,21,26.5,3.3333333333333300,59,1,56.997865267015600,-1116.4062251509800
2019年11月18日18:19:36,22,35.21339670817060,5.151090304056800,49,1,83.02172241710220,-1033.3845027338800
2019年11月18日18:19:44,23,35.90485382080080,59.236907958984400,51,0,56.01123255400010,-977.3732701798800
2019年11月18日18:19:50,24,35.90485382080080,59.236907958984400,54,4,-10.0,-987.3732701798800
2019年11月18日18:19:55,25,10.666666666666700,50.833333333333300,53,1,-10.0,-997.3732701798800
2019年11月18日18:20:02,26,10.666666666666700,50.833333333333300,60,4,-10.0,-1007.3732701798800
2019年11月18日18:20:09,27,10.666666666666700,50.833333333333300,32,0,-10.0,-1017.3732701798800
2019年11月18日18:20:25,0,10.666666666666700,50.833333333333300,26,4,-10.0,-10.0
2019年11月18日18:20:32,1,10.666666666666700,50.833333333333300,26,4,-10.0,-20.0
2019年11月18日18:20:39,2,10.666666666666700,50.833333333333300,47,4,-10.0,-30.0
2019年11月18日18:20:46,3,34.166666666666700,46.5,24,4,225.632466923432,195.632466923432
2019年11月18日18:20:52,4,35.833333333333300,42.5,18,4,-10.0,185.632466923432
2019年11月18日18:20:57,5,33.833333333333300,44.833333333333300,28,1,-29.86121322959490,155.77125369383700
2019年11月18日18:21:05,6,33.833333333333300,44.833333333333300,48,0,-10.0,145.77125369383700
2019年11月18日18:21:12,7,101.78042602539100,61.5,59,0,660.8912566602520,806.6625103540890
2019年11月18日18:21:20,8,114.0,85.83333333333330,59,0,117.4463581093960,924.1088684634840
2019年11月18日18:21:26,9,109.31558227539100,59.28648885091150,56,4,-35.15423923519420,888.9546292282900
2019年11月18日18:21:34,10,140.6020202636720,85.7502950032552,59,0,245.22130223240800,1134.175931460700
2019年11月18日18:21:42,11,140.6020202636720,85.7502950032552,54,0,-10.0,1124.175931460700
2019年11月18日18:21:49,12,140.6020202636720,85.7502950032552,52,0,-10.0,1114.175931460700
2019年11月18日18:21:57,13,140.6020202636720,85.7502950032552,50,0,-10.0,1104.175931460700
2019年11月18日18:22:04,14,140.6020202636720,85.7502950032552,48,0,-10.0,1094.175931460700
2019年11月18日18:22:11,15,140.6020202636720,85.7502950032552,47,0,-10.0,1084.175931460700
2019年11月18日18:22:19,16,140.6020202636720,85.7502950032552,46,0,-10.0,1074.175931460700
2019年11月18日18:22:27,17,140.6020202636720,85.7502950032552,45,0,-10.0,1064.175931460700
2019年11月18日18:22:34,18,140.6020202636720,85.7502950032552,45,0,-10.0,1054.175931460700
2019年11月18日18:22:42,19,140.6020202636720,85.7502950032552,47,0,-10.0,1044.175931460700
2019年11月18日18:22:49,20,140.6020202636720,85.7502950032552,47,0,-10.0,1034.175931460700
2019年11月18日18:23:06,0,126.97348022460900,83.13420104980470,64,1,1129.0374132718400,1129.0374132718400
2019年11月18日18:23:11,1,141.50000000000000,83.16666666666670,55,1,124.38902882922900,1253.426442101070
2019年11月18日18:23:18,2,138.83333333333300,83.00000000000000,60,0,-10.0,1243.426442101070
2019年11月18日18:23:25,3,49.0,79.0,63,3,-10.0,1233.426442101070
2019年11月18日18:23:33,4,49.0,79.0,54,0,-10.0,1223.426442101070
2019年11月18日18:23:40,5,88.33333333333330,3.5,59,0,361.1007647593730,1584.5272068604400
2019年11月18日18:23:46,6,88.33333333333330,3.5,53,2,-10.0,1574.5272068604400
2019年11月18日18:23:51,7,102.5,4.666666666666670,52,2,130.29333002301100,1704.8205368834500
2019年11月18日18:23:59,8,2.6666666666666700,10.5,57,0,-10.0,1694.8205368834500
2019年11月18日18:24:04,9,99.33333333333330,3.0,48,1,-35.56068936622520,1659.2598475172300
2019年11月18日18:24:11,10,3.0,14.413792928059900,45,0,-937.4808778792050,721.7789696380220
2019年11月18日18:24:17,11,3.0,11.666666666666700,39,1,-13.31076210975820,708.4682075282630
2019年11月18日18:24:22,12,3.5,11.166666666666700,38,1,-8.611600410535520,699.8566071177280
2019年11月18日18:24:31,13,3.0,10.5,38,1,-9.899841158540430,689.9567659591880
2019年11月18日18:24:36,14,3.1666666666666700,10.5,38,1,-10.0,679.9567659591880
2019年11月18日18:24:42,15,95.33333333333330,4.5,38,1,-0.9230585788972690,679.0337073802900
2019年11月18日18:24:49,16,103.22849527994800,4.833333333333330,34,0,-10.0,669.0337073802900
2019年11月18日18:24:56,17,103.22849527994800,4.833333333333330,45,0,-10.0,659.0337073802900
2019年11月18日18:25:04,18,103.22849527994800,4.833333333333330,38,0,-10.0,649.0337073802900
2019年11月18日18:25:11,19,103.22849527994800,4.833333333333330,50,0,-10.0,639.0337073802900
2019年11月18日18:25:19,20,103.22849527994800,4.833333333333330,46,0,-10.0,629.0337073802900
2019年11月18日18:25:42,0,28.5,17.5,59,1,248.41355426084600,248.41355426084600
2019年11月18日18:25:48,1,28.5,17.5,58,1,-10.0,238.41355426084600
2019年11月18日18:25:53,2,28.5,17.5,53,1,-10.0,228.41355426084600
2019年11月18日18:25:59,3,29.0706303914388,42.06402333577470,41,1,11.796149571906100,240.20970383275200
2019年11月18日18:26:07,4,29.166338602701800,40.25772603352870,41,0,-10.0,230.20970383275200
2019年11月18日18:26:15,5,29.166338602701800,40.25772603352870,35,0,-10.0,220.20970383275200
2019年11月18日18:26:23,6,29.166338602701800,40.25772603352870,43,0,-10.0,210.20970383275200
2019年11月18日18:26:30,7,11.183006286621100,69.09617106119790,43,0,-200.98673745719100,9.222966375561730
2019年11月18日18:26:38,8,15.70486068725590,76.83333333333330,45,0,26.205830203736000,35.42879657929770
2019年11月18日18:26:45,9,19.500000000000000,80.83333333333330,46,0,29.358407812485700,64.78720439178350
2019年11月18日18:26:53,10,21.5,83.16666666666670,53,0,22.22533408379120,87.01253847557470
2019年11月18日18:27:00,11,21.5,83.16666666666670,56,0,-10.0,77.01253847557470
2019年11月18日18:27:08,12,16.333333333333300,84.0,57,0,-10.0,67.01253847557470
2019年11月18日18:27:16,13,20.166666666666700,81.83333333333330,58,0,-10.0,57.01253847557470
2019年11月18日18:27:23,14,20.166666666666700,81.83333333333330,58,0,-10.0,47.01253847557470
2019年11月18日18:27:30,15,22.666666666666700,81.5,58,0,15.216229094741300,62.228767570316000
2019年11月18日18:27:38,16,12.2815310160319,85.66666666666670,58,0,-125.94904229134200,-63.72027472102640
2019年11月18日18:27:45,17,12.2815310160319,85.66666666666670,58,0,-10.0,-73.72027472102640
2019年11月18日18:27:53,18,12.2815310160319,85.66666666666670,59,0,-10.0,-83.72027472102640
2019年11月18日18:28:04,19,12.2815310160319,85.66666666666670,59,0,-10.0,-93.72027472102640
2019年11月18日18:28:12,20,12.2815310160319,85.66666666666670,58,0,-10.0,-103.72027472102600
2019年11月18日18:28:19,21,12.2815310160319,85.66666666666670,58,0,-10.0,-113.72027472102600
2019年11月18日18:28:26,22,12.2815310160319,85.66666666666670,60,0,-10.0,-123.72027472102600
2019年11月18日18:28:34,23,12.2815310160319,85.66666666666670,59,0,-10.0,-133.72027472102600
2019年11月18日18:28:42,24,12.2815310160319,85.66666666666670,59,0,-10.0,-143.72027472102600
2019年11月18日18:28:49,25,12.2815310160319,85.66666666666670,60,0,-10.0,-153.72027472102600
2019年11月18日18:28:57,26,12.2815310160319,85.66666666666670,59,0,-10.0,-163.72027472102600
2019年11月18日18:29:26,0,57.67572530110680,3.1277173360188800,33,2,-10.0,-10.0
